AÑO,TRIMESTRE,PROVEEDOR,COD_DEPARTAMENTO,DEPARTAMENTO,COD_MUNICIPIO,MUNICIPIO,CABECERA_MUNICIPAL,COD_CENTRO_POBLADO,CENTRO_POBLADO,COBERTURA_2G,COBERTURA_3G,COBERTURA_HSPA_HSPA_DC,COBERTURA_4G,COBERTURA_LTE,COBERTURA_5G,ESTRATO_PROMEDIO,INGRESO_PROMEDIO_HOGAR,TASA_POBREZA,INDICE_NBI,TASA_DESEMPLEO,TASA_ELECTRIFICACION,PCT_HOGARES_INTERNET,ALTITUD_MSNM,PRECIPITACION_MEDIA,INV_PUBLICA_PER_CAPITA,NOMBRE_PROVEEDOR_COMERCIAL
2017,1,COLOMBIA MOVIL  S.A ESP,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,NO,27250021,BURUJÓN,NO,NO,NO,SÍ,NO,NO,3,4248678,25.69,36.92,17.53,91.65,88.57,1395,2437.9,1952947,TIGO COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25317,GUACHETÁ,SÍ,25317000,GUACHETÁ,SÍ,SÍ,SÍ,SÍ,NO,NO,5,1927199,40.32,47.7,18.91,99.91,43.34,599,1159.3,1553617,CLARO COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52001,PASTO,NO,52001053,MOCONDINO,SÍ,SÍ,SÍ,SÍ,NO,NO,2,4311049,16.96,6.41,10.49,98.23,42.49,513,696.9,1632579,CLARO COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,99,VICHADA,99773,CUMARIBO,NO,99773020,EL PROGRESO,SÍ,NO,NO,NO,NO,NO,2,4863186,54.91,38.13,9.77,84.43,75.22,1895,782.5,595707,CLARO COLOMBIA
2017,2,AVANTEL S.A.S,52,NARIÑO,52210,CONTADERO,SÍ,52210000,CONTADERO,SÍ,SÍ,SÍ,NO,NO,NO,1,5901729,51.47,19.86,16.24,81.12,45.2,2131,3974.7,255223,AVANTEL
2017,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,17,CALDAS,17877,VITERBO,SÍ,17877000,VITERBO,SÍ,SÍ,SÍ,SÍ,NO,NO,4,3080827,25.88,45.77,11.47,85.11,83.7,3041,3242.5,1800932,MOVISTAR COLOMBIA
2017,2,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13244,EL CARMEN DE BOLÍVAR,NO,13244017,SANTO DOMINGO DE MEZA,SÍ,SÍ,SÍ,SÍ,NO,NO,1,2585910,57.64,17.0,6.31,90.55,64.44,1066,3727.0,1672900,CLARO COLOMBIA
2017,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25612,RICAURTE,NO,25612006,SAN MARCOS POBLADO,SÍ,NO,NO,NO,NO,NO,4,5646769,51.26,37.62,9.24,83.43,51.05,2886,1182.7,1504668,MOVISTAR COLOMBIA
2017,1,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,23,CÓRDOBA,23660,SAHAGÚN,NO,23660003,CATALINA,SÍ,SÍ,SÍ,NO,NO,NO,2,3895900,43.32,44.49,11.28,83.35,79.96,1957,3862.0,663339,ETB
2017,3,COMUNICACION CELULAR S A COMCEL S A,50,META,50573,PUERTO LÓPEZ,NO,50573006,PUERTO GUADALUPE,SÍ,SÍ,SÍ,SÍ,NO,NO,1,4843064,16.09,6.87,9.39,89.25,59.6,2653,999.3,591513,CLARO COLOMBIA
2017,4,COLOMBIA MOVIL  S.A ESP,8,ATLÁNTICO,8685,SANTO TOMÁS,SÍ,8685000,SANTO TOMÁS,NO,SÍ,SÍ,SÍ,NO,NO,5,3402967,33.91,22.89,9.98,80.67,84.7,809,2281.8,180738,TIGO COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,SÍ,68689000,SAN VICENTE DE CHUCURÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,3,4238550,35.31,39.3,9.41,82.44,85.68,2180,3403.9,435740,CLARO COLOMBIA
2017,3,PARTNERS TELECOM COLOMBIA SAS,15,BOYACÁ,15861,VENTAQUEMADA,SÍ,15861000,VENTAQUEMADA,NO,SÍ,SÍ,SÍ,NO,NO,4,876218,21.63,25.47,5.62,88.32,39.93,1088,1724.3,1732935,WOM COLOMBIA
2017,1,COMUNICACION CELULAR S A COMCEL S A,50,META,50313,GRANADA,NO,50313005,PUERTO CALDAS,SÍ,SÍ,SÍ,NO,NO,NO,3,1570044,14.0,17.03,14.56,81.26,30.14,289,1986.9,230613,CLARO COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,8,ATLÁNTICO,8078,BARANOA,SÍ,8078000,BARANOA,SÍ,SÍ,SÍ,SÍ,NO,NO,3,3346741,48.84,14.89,13.96,87.94,89.04,2423,948.6,173601,CLARO COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73870,VILLAHERMOSA,SÍ,73870000,VILLAHERMOSA,SÍ,SÍ,SÍ,SÍ,NO,NO,1,5472750,16.1,10.92,14.8,89.48,84.37,768,930.2,1178449,CLARO COLOMBIA
2017,3,COLOMBIA MOVIL  S.A ESP,5,ANTIOQUIA,5837,TURBO,NO,5837008,RIOGRANDE,NO,SÍ,SÍ,SÍ,NO,NO,3,5456356,39.71,43.57,7.88,89.03,33.33,2514,2668.5,1840584,TIGO COLOMBIA
2017,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,76,VALLE DEL CAUCA,76364,JAMUNDÍ,NO,76364021,SAN ISIDRO,SÍ,SÍ,SÍ,SÍ,NO,NO,5,4280130,56.82,30.89,9.43,97.38,79.98,470,2864.4,1220044,MOVISTAR COLOMBIA
2017,1,COLOMBIA MOVIL  S.A ESP,52,NARIÑO,52427,MAGÜI,SÍ,52427000,PAYÁN,SÍ,SÍ,SÍ,NO,NO,NO,3,3985714,53.81,8.44,14.29,90.6,57.47,2196,3220.7,912902,TIGO COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73624,ROVIRA,NO,73624007,GUADUALITO,SÍ,NO,NO,NO,NO,NO,1,2528096,23.89,22.22,13.99,89.36,45.54,87,2448.4,1869065,CLARO COLOMBIA
2017,1,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,70001,SINCELEJO,NO,70001006,LA CHIVERA,SÍ,SÍ,SÍ,NO,NO,NO,5,1147739,52.57,21.55,12.59,88.21,82.72,2443,2760.2,1156904,CLARO COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,70230,CHALÁN,NO,70230004,DESBARRANCADO,SÍ,SÍ,SÍ,SÍ,NO,NO,2,1272327,10.02,13.18,10.26,96.35,41.8,789,547.3,237405,CLARO COLOMBIA
2017,1,AVANTEL S.A.S,52,NARIÑO,52699,SANTACRUZ,SÍ,52699001,SANTACRUZ,NO,NO,NO,NO,NO,NO,3,3494946,10.88,24.6,18.69,97.9,86.84,3153,1067.6,875807,AVANTEL
2017,3,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47318,GUAMAL,NO,47318020,LA CEIBA,SÍ,NO,NO,NO,NO,NO,1,5029215,40.13,19.94,10.1,97.06,42.34,1664,3947.2,221173,CLARO COLOMBIA
2017,4,PARTNERS TELECOM COLOMBIA SAS,15,BOYACÁ,15816,TOGÜÍ,SÍ,15816000,TOGÜÍ,NO,SÍ,SÍ,NO,NO,NO,2,2722135,28.24,20.38,11.83,93.47,66.82,1309,766.0,146638,WOM COLOMBIA
2017,1,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19212,CORINTO,NO,19212005,RIONEGRO,NO,NO,NO,NO,NO,NO,2,1778039,29.32,38.26,15.17,82.75,43.39,864,2875.8,897700,CLARO COLOMBIA
2017,4,PARTNERS TELECOM COLOMBIA SAS,25,CUNDINAMARCA,25871,VILLAGÓMEZ,SÍ,25871000,VILLAGÓMEZ,NO,SÍ,SÍ,NO,NO,NO,4,1699885,38.22,15.05,13.15,85.54,62.74,1293,1116.3,1350251,WOM COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52786,TAMINANGO,NO,52786019,EL REMOLINO,SÍ,SÍ,SÍ,SÍ,NO,NO,5,1408746,19.59,33.88,10.2,80.92,71.04,23,3008.5,1262496,CLARO COLOMBIA
2017,1,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52405,LEIVA,NO,52405006,PUERTO NUEVO,NO,NO,NO,NO,NO,NO,3,3802819,20.59,30.68,11.53,98.62,41.41,3003,2971.0,510261,CLARO COLOMBIA
2017,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,70,SUCRE,70708,SAN MARCOS,SÍ,70708000,SAN MARCOS,SÍ,SÍ,SÍ,NO,NO,NO,1,5311219,34.23,30.56,16.92,93.22,61.25,1886,1319.7,1844677,MOVISTAR COLOMBIA
2017,2,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68307,GIRÓN,SÍ,68307000,GIRÓN,SÍ,SÍ,SÍ,SÍ,NO,NO,4,1299876,47.71,34.84,9.17,94.93,58.14,310,1443.7,1584562,CLARO COLOMBIA
2017,1,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13430,MAGANGUÉ,NO,13430039,BOCA DE GUAMAL,NO,NO,NO,NO,NO,NO,5,2762165,40.97,29.68,7.13,86.23,34.26,1484,2791.7,107887,CLARO COLOMBIA
2017,2,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15667,SAN LUIS DE GACENO,NO,15667006,LA FRONTERA (CORREDOR VIAL),SÍ,SÍ,SÍ,SÍ,NO,NO,4,1411213,24.87,44.57,9.7,96.91,79.1,1231,1865.3,853266,CLARO COLOMBIA
2017,3,PARTNERS TELECOM COLOMBIA SAS,73,TOLIMA,73483,NATAGAIMA,SÍ,73483000,NATAGAIMA,NO,SÍ,SÍ,NO,NO,NO,5,1568734,31.52,35.4,17.74,85.19,50.14,2711,1180.9,1122658,WOM COLOMBIA
2017,2,PARTNERS TELECOM COLOMBIA SAS,20,CESAR,20032,ASTREA,SÍ,20032000,ASTREA,NO,SÍ,SÍ,NO,NO,NO,5,5041361,18.53,29.61,6.33,80.03,64.47,2485,3060.9,1173494,WOM COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23182,CHINÚ,NO,23182011,SANTA FE,SÍ,NO,NO,NO,NO,NO,3,2639433,13.73,42.34,19.88,87.53,60.89,705,1039.5,921929,CLARO COLOMBIA
2017,2,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,54001,SAN JOSÉ DE CÚCUTA,NO,54001049,ORIPAYA,SÍ,SÍ,NO,SÍ,NO,NO,5,4472214,49.13,32.28,13.12,91.42,60.8,1359,3494.8,455706,CLARO COLOMBIA
2017,1,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,70713,SAN ONOFRE,NO,70713008,PALO ALTO,SÍ,SÍ,SÍ,SÍ,NO,NO,4,2826580,23.27,18.1,19.77,89.57,36.43,421,2301.3,816369,CLARO COLOMBIA
2017,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5347,HELICONIA,SÍ,5347000,HELICONIA,SÍ,SÍ,SÍ,SÍ,NO,NO,5,5703058,18.89,14.32,19.08,97.24,55.41,1773,870.0,1422649,MOVISTAR COLOMBIA
2017,3,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,5,ANTIOQUIA,5134,CAMPAMENTO,SÍ,5134000,CAMPAMENTO,NO,NO,NO,NO,NO,NO,3,5139235,44.58,11.85,11.79,82.11,57.14,2368,2929.3,1655084,ETB
2017,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,47,MAGDALENA,47258,EL PIÑON,SÍ,47258000,EL PIÑÓN,SÍ,SÍ,SÍ,SÍ,NO,NO,3,2292252,40.9,45.48,7.98,91.08,74.02,2634,2317.1,1775065,MOVISTAR COLOMBIA
2017,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,19,CAUCA,19698,SANTANDER DE QUILICHAO,NO,19698020,QUINAMAYO,SÍ,SÍ,SÍ,NO,NO,NO,4,4326737,41.66,36.96,7.47,90.26,80.4,946,1543.2,620337,MOVISTAR COLOMBIA
2017,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23672,SAN ANTERO,NO,23672026,MIRIAM PARDO,SÍ,SÍ,SÍ,SÍ,NO,NO,2,1201921,21.44,47.18,8.6,85.63,62.7,1186,1978.9,1117977,CLARO COLOMBIA
2017,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5306,GIRALDO,SÍ,5306000,GIRALDO,SÍ,SÍ,NO,SÍ,NO,NO,2,2808960,21.63,32.15,15.65,96.44,35.21,1834,1544.2,834459,MOVISTAR COLOMBIA
2017,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,23,CÓRDOBA,23580,PUERTO LIBERTADOR,SÍ,23580000,PUERTO LIBERTADOR,SÍ,SÍ,SÍ,NO,NO,NO,5,5255214,21.04,26.3,9.09,95.06,44.21,1564,1420.6,1527286,MOVISTAR COLOMBIA
2017,4,AVANTEL S.A.S,13,BOLÍVAR,13670,SAN PABLO,SÍ,13670000,SAN PABLO,SÍ,SÍ,SÍ,NO,NO,NO,1,887955,18.69,7.69,10.12,94.66,39.9,848,1072.6,390690,AVANTEL
2017,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,76,VALLE DEL CAUCA,76130,CANDELARIA,NO,76130004,EL CARMELO,NO,SÍ,SÍ,SÍ,NO,NO,5,4616446,42.79,35.22,11.73,97.52,37.48,1589,1769.7,1138646,MOVISTAR COLOMBIA
2017,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,8,ATLÁNTICO,8832,TUBARÁ,NO,8832013,NUEVA ESPERANZA,SÍ,NO,NO,NO,NO,NO,4,4176513,52.4,31.2,18.7,94.46,51.95,1318,1378.5,309496,MOVISTAR COLOMBIA
2017,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,70,SUCRE,70473,MORROA,NO,70473004,LAS FLORES,SÍ,NO,NO,NO,NO,NO,4,2737878,46.22,49.56,7.84,84.64,43.76,2089,2892.0,792698,MOVISTAR COLOMBIA
2017,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,13,BOLÍVAR,13160,CANTAGALLO,NO,13160002,BRISAS DE BOLÍVAR,SÍ,SÍ,NO,NO,NO,NO,4,5202294,49.6,15.76,5.08,94.11,43.1,1947,2893.6,1576075,MOVISTAR COLOMBIA
2017,1,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68572,PUENTE NACIONAL,NO,68572012,PEÑA BLANCA,SÍ,SÍ,SÍ,SÍ,NO,NO,4,2885259,30.24,28.88,5.9,86.15,33.28,1308,2256.4,706782,CLARO COLOMBIA
2017,3,COLOMBIA MOVIL  S.A ESP,54,NORTE DE SANTANDER,54743,SILOS,SÍ,54743000,SILOS,SÍ,SÍ,SÍ,SÍ,NO,NO,4,3275539,42.7,34.29,18.57,84.84,31.06,2986,3222.8,1619962,TIGO COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76001,CALI,NO,76001024,CASCAJAL I,SÍ,SÍ,SÍ,SÍ,NO,NO,3,5533188,27.71,34.01,14.71,81.46,36.17,386,3444.7,1888723,CLARO COLOMBIA
2017,1,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47980,ZONA BANANERA,NO,47980013,ESTACIÓN SEVILLA,SÍ,SÍ,SÍ,NO,SÍ,NO,2,5990565,36.28,30.26,9.1,94.88,40.33,2035,2529.2,408710,CLARO COLOMBIA
2017,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,66,RISARALDA,66440,MARSELLA,SÍ,66440000,MARSELLA,SÍ,SÍ,SÍ,SÍ,NO,NO,4,2505215,34.08,39.96,7.66,94.22,55.86,1161,2666.3,447608,MOVISTAR COLOMBIA
2017,3,COLOMBIA MOVIL  S.A ESP,5,ANTIOQUIA,5576,PUEBLORRICO,SÍ,5576000,PUEBLORRICO,NO,SÍ,SÍ,SÍ,NO,NO,1,3289569,18.84,14.22,9.41,84.69,60.63,2025,1490.1,1906717,TIGO COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13430,MAGANGUÉ,NO,13430002,BARRANCA DE YUCA,SÍ,SÍ,SÍ,SÍ,NO,NO,1,4066402,29.35,37.65,6.72,94.99,38.44,2957,3632.0,1276855,CLARO COLOMBIA
2017,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,13,BOLÍVAR,13006,ACHÍ,SÍ,13006000,ACHÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,1,5901043,58.19,32.89,19.12,98.36,55.49,715,584.7,181991,MOVISTAR COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25885,YACOPÍ,NO,25885021,EL CASTILLO,SÍ,SÍ,SÍ,SÍ,NO,NO,1,2783851,22.43,45.32,16.76,82.16,50.5,2478,1720.1,454824,CLARO COLOMBIA
2017,2,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73026,ALVARADO,NO,73026001,CALDAS VIEJO,SÍ,NO,NO,NO,NO,NO,3,4908880,16.69,43.12,11.94,84.65,41.01,2601,3026.3,1438733,CLARO COLOMBIA
2017,2,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25740,SIBATÉ,NO,25740011,SAN MIGUEL SECTOR SUR,SÍ,SÍ,SÍ,SÍ,NO,NO,1,5537655,30.93,19.18,17.97,95.01,30.41,2847,780.3,1200708,CLARO COLOMBIA
2017,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,76,VALLE DEL CAUCA,76233,DAGUA,NO,76233012,EL SALADO,SÍ,SÍ,SÍ,NO,NO,NO,4,5061946,49.52,17.43,8.74,85.49,58.02,425,1141.1,355069,MOVISTAR COLOMBIA
2017,4,COMUNICACION CELULAR S A COMCEL S A,8,ATLÁNTICO,8573,PUERTO COLOMBIA,NO,8573003,SABANILLA (MONTE CARMELO),SÍ,SÍ,SÍ,SÍ,NO,NO,5,890093,39.11,49.17,15.76,92.49,71.14,1439,2562.5,585714,CLARO COLOMBIA
2017,2,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,5,ANTIOQUIA,5079,BARBOSA,SÍ,5079000,BARBOSA,SÍ,SÍ,NO,SÍ,NO,NO,1,2356182,44.05,28.73,17.84,81.62,43.58,2073,2460.0,783444,ETB
2017,4,PARTNERS TELECOM COLOMBIA SAS,70,SUCRE,70678,SAN BENITO ABAD,NO,70678033,LAS CHISPAS,NO,NO,NO,SÍ,NO,NO,3,5211519,19.48,45.79,10.35,89.04,37.91,384,3086.2,776503,WOM COLOMBIA
2017,1,PARTNERS TELECOM COLOMBIA SAS,68,SANTANDER,68147,CAPITANEJO,SÍ,68147000,CAPITANEJO,NO,SÍ,SÍ,NO,NO,NO,3,2803679,40.95,12.37,16.36,94.78,83.22,55,3344.1,1240203,WOM COLOMBIA
2017,3,COLOMBIA MOVIL  S.A ESP,25,CUNDINAMARCA,25518,PAIME,SÍ,25518000,PAIME,SÍ,SÍ,SÍ,SÍ,NO,NO,1,2532465,26.18,33.93,9.43,93.73,46.5,2681,950.0,222772,TIGO COLOMBIA
2017,1,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,13,BOLÍVAR,13430,MAGANGUÉ,NO,13430013,JUAN ARIAS,NO,SÍ,SÍ,NO,NO,NO,5,5030258,51.72,41.44,9.48,96.3,43.42,105,564.3,1377991,ETB
2017,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,73,TOLIMA,73067,ATACO,NO,73067007,SANTIAGO PÉREZ,SÍ,NO,NO,NO,NO,NO,1,3973584,41.46,47.63,6.61,97.55,81.43,2896,2913.7,1076230,MOVISTAR COLOMBIA
2017,1,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73168,CHAPARRAL,NO,73168005,LA MARINA,NO,NO,NO,NO,NO,NO,3,5521165,19.94,20.18,11.6,95.46,79.03,669,1554.9,765582,CLARO COLOMBIA
2017,2,COLOMBIA MOVIL  S.A ESP,25,CUNDINAMARCA,25473,MOSQUERA,SÍ,25473000,MOSQUERA,NO,SÍ,SÍ,SÍ,NO,NO,2,3456807,13.23,37.62,15.95,93.43,56.9,375,2690.9,1077469,TIGO COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5308,GIRARDOTA,NO,5308012,JUAN COJO,SÍ,SÍ,SÍ,NO,NO,NO,4,3659244,12.13,29.25,19.1,80.63,59.35,742,1026.9,1661853,CLARO COLOMBIA
2017,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25899,ZIPAQUIRÁ,NO,25899020,PORTACHUELO,SÍ,SÍ,NO,SÍ,NO,NO,3,1686040,28.57,7.73,14.06,90.7,43.06,966,2141.6,1407589,MOVISTAR COLOMBIA
2017,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,68,SANTANDER,68092,BETULIA,SÍ,68092001,BETULIA,SÍ,SÍ,NO,NO,NO,NO,1,1122918,23.29,36.05,17.95,80.75,34.7,307,2265.5,1999076,MOVISTAR COLOMBIA
2017,3,COLOMBIA MOVIL  S.A ESP,25,CUNDINAMARCA,25769,SUBACHOQUE,NO,25769002,LA PRADERA,NO,SÍ,SÍ,SÍ,NO,NO,4,3738613,42.3,36.05,17.34,96.16,64.41,2138,2547.8,1565741,TIGO COLOMBIA
2017,1,COLOMBIA MOVIL  S.A ESP,13,BOLÍVAR,13244,EL CARMEN DE BOLÍVAR,NO,13244021,PADULA,NO,NO,NO,SÍ,NO,NO,1,3045909,34.97,46.88,7.6,86.41,35.9,801,2296.1,1164692,TIGO COLOMBIA
2017,4,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,41,HUILA,41132,CAMPOALEGRE,SÍ,41132000,CAMPOALEGRE,SÍ,SÍ,SÍ,NO,NO,NO,1,4862442,23.3,27.38,12.29,91.25,56.96,109,2234.9,806412,ETB
2017,3,PARTNERS TELECOM COLOMBIA SAS,15,BOYACÁ,15476,MOTAVITA,SÍ,15476000,MOTAVITA,NO,SÍ,SÍ,NO,NO,NO,2,916739,17.46,15.36,6.75,85.59,86.43,1664,1664.6,1724233,WOM COLOMBIA
2017,1,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68745,SIMACOTA,NO,68745011,EL GUAMO,SÍ,SÍ,SÍ,NO,NO,NO,4,2086585,16.36,7.01,15.23,95.65,87.17,2632,749.1,804177,CLARO COLOMBIA
2017,2,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,41306,GIGANTE,NO,41306002,LA GRAN VÍA,SÍ,NO,NO,NO,NO,NO,4,1580316,53.23,23.7,19.25,97.73,44.36,339,813.3,333982,CLARO COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68655,SABANA DE TORRES,SÍ,68655000,SABANA DE TORRES,SÍ,SÍ,SÍ,SÍ,NO,NO,2,4334550,22.17,18.59,7.06,87.97,67.45,1588,2018.2,1887139,CLARO COLOMBIA
2017,3,AVANTEL S.A.S,99,VICHADA,99001,PUERTO CARREÑO,SÍ,99001000,PUERTO CARREÑO,SÍ,SÍ,SÍ,SÍ,NO,NO,3,4289866,42.59,39.25,16.01,97.26,58.44,978,1745.3,305383,AVANTEL
2017,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25769,SUBACHOQUE,NO,25769007,LLANITOS,SÍ,SÍ,NO,SÍ,NO,NO,1,2166853,50.53,20.94,14.48,85.34,82.54,2403,2306.5,391799,MOVISTAR COLOMBIA
2017,2,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19100,BOLÍVAR,NO,19100021,SAN LORENZO,SÍ,SÍ,SÍ,SÍ,NO,NO,5,1814929,40.7,47.71,13.75,90.69,46.29,1915,1566.9,288874,CLARO COLOMBIA
2017,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,63,QUINDÍO,63190,CIRCASIA,SÍ,63190000,CIRCASIA,SÍ,SÍ,SÍ,SÍ,NO,NO,1,2366847,52.98,48.3,10.85,97.18,30.22,167,2907.7,1720496,MOVISTAR COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25473,MOSQUERA,NO,25473007,PARCELAS,SÍ,SÍ,SÍ,SÍ,NO,NO,1,3220564,29.62,32.94,10.33,86.52,39.75,556,3523.8,1031697,CLARO COLOMBIA
2017,2,COLOMBIA MOVIL  S.A ESP,25,CUNDINAMARCA,25743,SILVANIA,SÍ,25743000,SILVANIA,SÍ,SÍ,SÍ,SÍ,NO,NO,3,3382569,57.81,46.79,5.68,99.08,50.97,904,1546.0,311284,TIGO COLOMBIA
2017,1,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13442,MARÍA LA BAJA,NO,13442014,COLÚ,SÍ,SÍ,SÍ,NO,NO,NO,1,2280035,16.66,39.24,8.27,82.44,48.94,104,1175.4,1834712,CLARO COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25372,JUNÍN,NO,25372002,CHUSCALES,SÍ,NO,NO,NO,NO,NO,2,988456,15.11,29.61,5.23,80.37,77.48,2047,906.6,536441,CLARO COLOMBIA
2017,2,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25486,NEMOCÓN,NO,25486006,EL PLAN,SÍ,SÍ,SÍ,SÍ,NO,NO,2,3453093,42.93,13.11,13.72,98.08,70.83,2197,2656.9,1339658,CLARO COLOMBIA
2017,3,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68547,PIEDECUESTA,NO,68547019,LA VEGA,SÍ,SÍ,SÍ,SÍ,NO,NO,4,4103457,57.14,25.64,6.59,81.37,47.97,145,2053.5,313807,CLARO COLOMBIA
2017,2,COLOMBIA MOVIL  S.A ESP,44,LA GUAJIRA,44420,LA JAGUA DEL PILAR,SÍ,44420000,LA JAGUA DEL PILAR,SÍ,SÍ,SÍ,SÍ,NO,NO,5,4885412,50.44,30.24,18.1,99.84,57.46,2763,1158.1,1345099,TIGO COLOMBIA
2017,4,COLOMBIA MOVIL  S.A ESP,63,QUINDÍO,63470,MONTENEGRO,NO,63470010,LA MONTAÑA,NO,NO,NO,SÍ,NO,NO,1,5222808,13.82,43.88,12.85,99.03,35.73,873,2786.0,1852748,TIGO COLOMBIA
2017,1,COMUNICACION CELULAR S A COMCEL S A,8,ATLÁNTICO,8520,PALMAR DE VARELA,SÍ,8520001,PALMAR DE VARELA,SÍ,SÍ,SÍ,NO,SÍ,NO,1,5567348,23.97,26.66,15.5,82.74,83.89,298,1019.7,573818,CLARO COLOMBIA
2017,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5376,LA CEJA,SÍ,5376001,LA CEJA,SÍ,SÍ,SÍ,NO,SÍ,NO,3,1516756,56.52,45.4,11.16,90.75,86.13,1736,2440.1,1429615,MOVISTAR COLOMBIA
2017,3,COLOMBIA MOVIL  S.A ESP,5,ANTIOQUIA,5147,CAREPA,SÍ,5147000,CAREPA,NO,SÍ,SÍ,SÍ,NO,NO,2,851226,22.65,35.35,13.41,83.7,88.79,645,2345.0,1038713,TIGO COLOMBIA
